842,Crows and Sparrows (Wuya yu maque) (1949)
843,"Godfather, The (1972)"
844,"Hippie Revolution, The (1996)"
845,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)"
846,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
847,Manny & Lo (1996)
848,"Wife, The (1995)"
849,Small Faces (1996)
850,Bound (1996)
851,Carpool (1996)
852,Death in Brunswick (1991)
853,Kansas City (1996)
854,Gone Fishin' (1997)
855,Lover's Knot (1996)
856,Vive L'Amour (Ai qing wan sui) (1994)
857,Shadow of Angels (Schatten der Engel) (1976)
858,Killer: A Journal of Murder (1995)
859,Nothing to Lose (1994)
860,Supercop 2 (Project S) (Chao ji ji hua) (1993)
861,Girls Town (1996)
862,Bye-Bye (1995)
863,"Relic, The (1997)"
864,"Island of Dr. Moreau, The (1996)"
865,First Kid (1996)
866,"Trigger Effect, The (1996)"
867,Sweet Nothing (1996)
868,Bogus (1996)
869,Bulletproof (1996)
870,Talk of Angels (1998)
871,Land Before Time III: The Time of the Great Giving (1995)
872,1-900 (06) (1994)
873,Baton Rouge (Bâton rouge) (1988)
874,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
875,Twelfth Night (1996)
876,Mother Night (1996)
877,Liebelei (1933)
878,Venice/Venice (1992)
879,Wild Reeds (Les roseaux sauvages) (1994)
880,For Whom the Bell Tolls (1943)
881,"Philadelphia Story, The (1940)"
882,Singin' in the Rain (1952)
883,"American in Paris, An (1951)"
884,Funny Face (1957)
885,Breakfast at Tiffany's (1961)
886,Vertigo (1958)
887,Rear Window (1954)
888,It Happened One Night (1934)
889,Gaslight (1944)
890,"Gay Divorcee, The (1934)"
891,North by Northwest (1959)
892,"Apartment, The (1960)"
893,Some Like It Hot (1959)
894,Charade (1963)
895,Casablanca (1942)
896,"Maltese Falcon, The (1941)"
897,My Fair Lady (1964)
898,Sabrina (1954)
899,Roman Holiday (1953)
900,"Little Princess, The (1939)"
901,Meet Me in St. Louis (1944)
902,"Wizard of Oz, The (1939)"
903,Gone with the Wind (1939)
904,My Favorite Year (1982)
905,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
906,Citizen Kane (1941)
907,2001: A Space Odyssey (1968)
908,Golden Earrings (1947)
909,All About Eve (1950)
910,"Women, The (1939)"
911,Rebecca (1940)
912,Foreign Correspondent (1940)
913,Notorious (1946)
914,Spellbound (1945)
915,"Affair to Remember, An (1957)"
916,To Catch a Thief (1955)
917,Father of the Bride (1950)
918,"Band Wagon, The (1953)"
919,Ninotchka (1939)
920,Love in the Afternoon (1957)
921,Gigi (1958)
922,"Reluctant Debutante, The (1958)"
923,"Adventures of Robin Hood, The (1938)"
924,"Mark of Zorro, The (1940)"
925,Laura (1944)
926,"Ghost and Mrs. Muir, The (1947)"
927,Lost Horizon (1937)
928,Top Hat (1935)
929,To Be or Not to Be (1942)
930,My Man Godfrey (1936)
931,Giant (1956)
932,East of Eden (1955)
933,"Thin Man, The (1934)"
934,His Girl Friday (1940)
935,Around the World in 80 Days (1956)
936,It's a Wonderful Life (1946)
937,Mr. Smith Goes to Washington (1939)
938,Bringing Up Baby (1938)
939,Penny Serenade (1941)
940,"Scarlet Letter, The (1926)"
941,Lady of Burlesque (1943)
942,Of Human Bondage (1934)
943,Angel on My Shoulder (1946)
944,Little Lord Fauntleroy (1936)
945,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939)
946,"Inspector General, The (1949)"
947,Angel and the Badman (1947)
948,"39 Steps, The (1935)"
949,"Walk in the Sun, A (1945)"
950,"Outlaw, The (1943)"
951,Night of the Living Dead (1968)
952,"African Queen, The (1951)"
953,Beat the Devil (1953)
954,Cat on a Hot Tin Roof (1958)
955,"Last Time I Saw Paris, The (1954)"
956,Meet John Doe (1941)
957,Algiers (1938)
958,Something to Sing About (1937)
959,"Farewell to Arms, A (1932)"
960,Moonlight Murder (1936)
961,Nothing Personal (1995)
962,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)"
963,Dangerous Ground (1997)
964,Picnic (1955)
965,Madagascar Skin (1995)
966,"Pompatus of Love, The (1996)"
967,Small Wonders (1995)
968,Fly Away Home (1996)
969,Bliss (1997)
970,Grace of My Heart (1996)
971,Brother of Sleep (Schlafes Bruder) (1995)
972,Maximum Risk (1996)
973,Michael Collins (1996)
974,"Rich Man's Wife, The (1996)"
975,Infinity (1996)
976,Big Night (1996)
977,Last Man Standing (1996)
978,Caught (1996)
979,Set It Off (1996)
980,2 Days in the Valley (1996)
981,Curdled (1996)
982,"Associate, The (Associé, L') (1979)"
983,Ed's Next Move (1996)
984,Extreme Measures (1996)
985,"Glimmer Man, The (1996)"
986,D3: The Mighty Ducks (1996)
987,"Chamber, The (1996)"
988,"Apple Dumpling Gang, The (1975)"
989,"Davy Crockett, King of the Wild Frontier (1955)"
990,Escape to Witch Mountain (1975)
991,"Love Bug, The (1969)"
992,Herbie Rides Again (1974)
993,Old Yeller (1957)
994,"Parent Trap, The (1961)"
995,Pollyanna (1960)
996,Homeward Bound: The Incredible Journey (1993)
997,"Shaggy Dog, The (1959)"
998,Swiss Family Robinson (1960)
999,That Darn Cat! (1965)
1000,"20,000 Leagues Under the Sea (1954)"
1001,Cool Runnings (1993)
1002,Angels in the Outfield (1994)
1003,Cinderella (1950)
1004,Winnie the Pooh and the Blustery Day (1968)
1005,"Three Caballeros, The (1945)"
1006,"Sword in the Stone, The (1963)"
1007,So Dear to My Heart (1949)
1008,Robin Hood: Prince of Thieves (1991)
1009,Mary Poppins (1964)
1010,Dumbo (1941)
1011,Pete's Dragon (1977)
1012,Bedknobs and Broomsticks (1971)
1013,Alice in Wonderland (1951)
1014,"Fox and the Hound, The (1981)"
1015,Freeway (1996)
1016,"Sound of Music, The (1965)"
1017,Die Hard (1988)
1018,"Lawnmower Man, The (1992)"
1019,Unhook the Stars (1996)
1020,Synthetic Pleasures (1995)
1021,"Secret Agent, The (1996)"
1022,Secrets & Lies (1996)
1023,That Thing You Do! (1996)
1024,To Gillian on Her 37th Birthday (1996)
1025,Surviving Picasso (1996)
1026,Love Is All There Is (1996)
1027,Beautiful Thing (1996)
1028,"Long Kiss Goodnight, The (1996)"
1029,"Ghost and the Darkness, The (1996)"
1030,Looking for Richard (1996)
1031,Trees Lounge (1996)
1032,"Proprietor, The (1996)"
1033,Normal Life (1996)
1034,Get on the Bus (1996)
1035,Shadow Conspiracy (1997)
1036,Jude (1996)
1037,Everyone Says I Love You (1996)
1038,Bitter Sugar (Azúcar amarga) (1996)
1039,William Shakespeare's Romeo + Juliet (1996)
1040,Swingers (1996)
1041,Sleepers (1996)
1042,"Sunchaser, The (1996)"
1043,Johns (1996)
1044,Aladdin and the King of Thieves (1996)
1045,Five Angles on Murder (1950)
1046,Shall We Dance (1937)
1047,"Damsel in Distress, A (1937)"
1048,Crossfire (1947)
1049,"Murder, My Sweet (1944)"
1050,Macao (1952)
1051,For the Moment (1994)
1052,Willy Wonka & the Chocolate Factory (1971)
1053,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)"
1054,"Innocents, The (1961)"
1055,Sleeper (1973)
1056,Bananas (1971)
1057,"Fish Called Wanda, A (1988)"
1058,Monty Python's Life of Brian (1979)
1059,Victor/Victoria (1982)
1060,"Candidate, The (1972)"
1061,"Great Race, The (1965)"
1062,Bonnie and Clyde (1967)
1063,"Old Man and the Sea, The (1958)"
1064,Dial M for Murder (1954)
1065,Madame Butterfly (1995)
1066,Dirty Dancing (1987)
1067,Reservoir Dogs (1992)
1068,Platoon (1986)
1069,Weekend at Bernie's (1989)
1070,Basic Instinct (1992)
1071,"Doors, The (1991)"
1072,"Crying Game, The (1992)"
1073,Glengarry Glen Ross (1992)
1074,Sophie's Choice (1982)
1075,E.T. the Extra-Terrestrial (1982)
1076,"Search for One-eye Jimmy, The (1996)"
1077,"Christmas Carol, A (1938)"
1078,Days of Thunder (1990)
1079,Top Gun (1986)
1080,American Strays (1996)
1081,Rebel Without a Cause (1955)
1082,"Streetcar Named Desire, A (1951)"
1083,Children of the Corn IV: The Gathering (1996)
1084,"Leopard Son, The (1996)"
1085,Loser (1991)
1086,Charm's Incidents (Charms Zwischenfälle) (1996)
1087,Bird of Prey (1996)
1088,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
1089,Palookaville (1996)
1090,"Associate, The (1996)"
1091,"Funeral, The (1996)"
1092,Sleepover (1995)
1093,"Single Girl, A (Fille seule, La) (1995)"
1094,"Eighth Day, The (Huitième jour, Le) (1996)"
1095,North Star (a.k.a. Tashunga) (1995)
1096,Drunks (1995)
1097,"People vs. Larry Flynt, The (1996)"
1098,Glory Daze (1995)
1099,Plutonium Circus (1995)
1100,"Perfect Candidate, A (1996)"
1101,On Golden Pond (1981)
1102,"Return of the Pink Panther, The (1975)"
1103,Drop Dead Fred (1991)
1104,"Abyss, The (1989)"
1105,"Fog, The (1980)"
1106,Escape from New York (1981)
1107,"Howling, The (1980)"
1108,Jean de Florette (1986)
1109,Manon of the Spring (Manon des sources) (1986)
1110,Talking About Sex (1994)
1111,Johnny 100 Pesos (Johnny cien pesos) (1993)
1112,Private Benjamin (1980)
1113,Monty Python and the Holy Grail (1975)
1114,Hustler White (1996)
1115,Dadetown (1995)
1116,Everything Relative (1996)
1117,Entertaining Angels: The Dorothy Day Story (1996)
1118,Last Call (Hoogste tijd) (1995)
1119,Get Over It (1996)
1120,Three Lives and Only One Death (Trois vies & une seule mort) (1996)
1121,"Line King: The Al Hirschfeld Story, The (1996)"
1122,Snowriders (1996)
1123,Curtis's Charm (1995)
1124,When We Were Kings (1996)
1125,Wallace & Gromit: The Wrong Trousers (1993)
1126,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994)
1127,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1128,Faust (1994)
1129,He Walked by Night (1948)
1130,Raw Deal (1948)
1131,T-Men (1947)
1132,"Invitation, The (Zaproszenie) (1986)"
1133,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
1134,"Symphonie pastorale, La (1946)"
1135,Here Comes Cookie (1935)
1136,Love in Bloom (1935)
1137,Six of a Kind (1934)
1138,"Tin Drum, The (Blechtrommel, Die) (1979)"
1139,"Ruling Class, The (1972)"
1140,Mina Tannenbaum (1994)
1141,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967)
1142,"Bloody Child, The (1996)"
1143,Farmer & Chase (1997)
1144,Dear God (1996)
1145,Bad Moon (1996)
1146,American Dream (1990)
1147,Best of the Best 3: No Turning Back (1995)
1148,Bob Roberts (1992)
1149,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
1150,"Cook the Thief His Wife & Her Lover, The (1989)"
1151,Dead Tired (Grosse Fatigue) (1994)
1152,Delicatessen (1991)
1153,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1154,Enchanted April (1992)
1155,Paths of Glory (1957)
1156,"Grifters, The (1990)"
1157,Hear My Song (1991)
1158,"Shooter, The (1997)"
1159,"English Patient, The (1996)"
1160,Mediterraneo (1991)
1161,My Left Foot (1989)
1162,"Sex, Lies, and Videotape (1989)"
1163,Passion Fish (1992)
1164,Strictly Ballroom (1992)
1165,"Thin Blue Line, The (1988)"
1166,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1167,Madonna: Truth or Dare (1991)
1168,Paris Is Burning (1990)
1169,One Flew Over the Cuckoo's Nest (1975)
1170,Cheech and Chong's Up in Smoke (1978)
1171,Star Wars: Episode V - The Empire Strikes Back (1980)
1172,"Princess Bride, The (1987)"
1173,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1174,Brazil (1985)
1175,Aliens (1986)
1176,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1177,Withnail & I (1987)
1178,12 Angry Men (1957)
1179,Lawrence of Arabia (1962)
1180,"Clockwork Orange, A (1971)"
1181,To Kill a Mockingbird (1962)
1182,Apocalypse Now (1979)
1183,Once Upon a Time in the West (C'era una volta il West) (1968)
1184,Star Wars: Episode VI - Return of the Jedi (1983)
1185,"Wings of Desire (Himmel über Berlin, Der) (1987)"
1186,"Third Man, The (1949)"
1187,Goodfellas (1990)
1188,Alien (1979)
1189,Army of Darkness (1993)
1190,"Big Blue, The (Grand bleu, Le) (1988)"
1191,Ran (1985)
1192,"Killer, The (Die xue shuang xiong) (1989)"
1193,Psycho (1960)
1194,"Blues Brothers, The (1980)"
1195,"Godfather: Part II, The (1974)"
1196,Full Metal Jacket (1987)
1197,"Grand Day Out with Wallace and Gromit, A (1989)"
1198,Henry V (1989)
1199,Amadeus (1984)
1200,"Quiet Man, The (1952)"
1201,Once Upon a Time in America (1984)
1202,Raging Bull (1980)
1203,Annie Hall (1977)
1204,"Right Stuff, The (1983)"
1205,Stalker (1979)
1206,"Boot, Das (Boat, The) (1981)"
1207,"Sting, The (1973)"
1208,Harold and Maude (1971)
1209,Trust (1990)
1210,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
1211,Local Hero (1983)
1212,"Terminator, The (1984)"
1213,Dead Alive (Braindead) (1992)
1214,Glory (1989)
1215,Rosencrantz and Guildenstern Are Dead (1990)
1216,Manhattan (1979)
1217,Miller's Crossing (1990)
1218,Dead Poets Society (1989)
1219,"Graduate, The (1967)"
1220,Touch of Evil (1958)
1221,"Femme Nikita, La (Nikita) (1990)"
1222,"Bridge on the River Kwai, The (1957)"
1223,8 1/2 (8½) (1963)
1224,Chinatown (1974)
1225,"Day the Earth Stood Still, The (1951)"
1226,"Treasure of the Sierra Madre, The (1948)"
1227,Bad Taste (1987)
1228,Duck Soup (1933)
1229,Better Off Dead... (1985)
1230,"Shining, The (1980)"
1231,Stand by Me (1986)
1232,M (1931)
1233,Evil Dead II (Dead by Dawn) (1987)
1234,"Great Escape, The (1963)"
1235,"Deer Hunter, The (1978)"
1236,Diva (1981)
1237,Groundhog Day (1993)
1238,Unforgiven (1992)
1239,"Manchurian Candidate, The (1962)"
1240,Pump Up the Volume (1990)
1241,Arsenic and Old Lace (1944)
1242,Back to the Future (1985)
1243,Fried Green Tomatoes (1991)
1244,Patton (1970)
1245,Down by Law (1986)
1246,Akira (1988)
1247,Highlander (1986)
1248,Cool Hand Luke (1967)
1249,Cyrano de Bergerac (1990)
1250,Young Frankenstein (1974)
1251,Night on Earth (1991)
1252,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
1253,"Great Dictator, The (1940)"
1254,Fantasia (1940)
1255,High Noon (1952)
1256,"Big Sleep, The (1946)"
1257,Heathers (1989)
1258,Somewhere in Time (1980)
1259,Ben-Hur (1959)
1260,This Is Spinal Tap (1984)
1261,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
1262,Some Kind of Wonderful (1987)
1263,Indiana Jones and the Last Crusade (1989)
1264,Being There (1979)
1265,Gandhi (1982)
1266,"Unbearable Lightness of Being, The (1988)"
1267,"Room with a View, A (1986)"
1268,Real Genius (1985)
1269,Pink Floyd: The Wall (1982)
1270,"Killing Fields, The (1984)"
1271,My Life as a Dog (Mitt liv som hund) (1985)
1272,Forbidden Planet (1956)
1273,Field of Dreams (1989)
1274,"Man Who Would Be King, The (1975)"
1275,Butch Cassidy and the Sundance Kid (1969)
1276,"Paris, Texas (1984)"
1277,Until the End of the World (Bis ans Ende der Welt) (1991)
1278,When Harry Met Sally... (1989)
1279,I Shot a Man in Vegas (1995)
1280,Parallel Sons (1995)
1281,Hype! (1996)
1282,Santa with Muscles (1996)
1283,Female Perversions (1996)
1284,Mad Dog Time (1996)
1285,Breathing Room (1996)
1286,Paris Was a Woman (1995)
1287,Anna (1996)
1288,I'm Not Rappaport (1996)
1289,Blue Juice (1995)
1290,Kids of Survival (1996)
1291,Alien³ (a.k.a. Alien 3) (1992)
1292,"American Werewolf in London, An (1981)"
1293,Amityville 1992: It's About Time (1992)
1294,Amityville 3-D (1983)
1295,Amityville: Dollhouse (1996)
1296,Amityville: A New Generation (1993)
1297,Amityville II: The Possession (1982)
1298,"Amityville Horror, The (1979)"
1299,"Amityville Curse, The (1990)"
1300,Blood for Dracula (Andy Warhol's Dracula) (1974)
1301,April Fool's Day (1986)
1302,Audrey Rose (1977)
1303,"Believers, The (1987)"
1304,"Birds, The (1963)"
1305,"Blob, The (1958)"
1306,Blood Beach (1981)
1307,Body Parts (1991)
1308,"Body Snatcher, The (1945)"
1309,Dracula (Bram Stoker's Dracula) (1992)
1310,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1311,Burnt Offerings (1976)
1312,Candyman (1992)
1313,Cape Fear (1991)
1314,Cape Fear (1962)
1315,Carrie (1976)
1316,Cat People (1982)
1317,"Nightmare on Elm Street, A (1984)"
1318,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1319,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1320,"Omen, The (1976)"
1321,Blood and Wine (Blood & Wine) (1996)
1322,Albino Alligator (1996)
1323,"Mirror Has Two Faces, The (1996)"
1324,Breaking the Waves (1996)
1325,Nightwatch (1997)
1326,Star Trek: First Contact (1996)
1327,Shine (1996)
1328,Sling Blade (1996)
1329,Jingle All the Way (1996)
1330,Identification of a Woman (Identificazione di una donna) (1982)
1331,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1332,"Preacher's Wife, The (1996)"
1333,Zero Kelvin (Kjærlighetens kjøtere) (1995)
1334,Ridicule (1996)
1335,"Crucible, The (1996)"
1336,101 Dalmatians (1996)
1337,"Forbidden Christ, The (Cristo proibito, Il) (1950)"
1338,I Can't Sleep (J'ai pas sommeil) (1994)
1339,Die Hard 2 (1990)
1340,Star Trek: The Motion Picture (1979)
1341,Star Trek VI: The Undiscovered Country (1991)
1342,Star Trek V: The Final Frontier (1989)
1343,Star Trek II: The Wrath of Khan (1982)
1344,Star Trek III: The Search for Spock (1984)
1345,Star Trek IV: The Voyage Home (1986)
1346,Batman Returns (1992)
1347,Young Guns (1988)
1348,Young Guns II (1990)
1349,Grease (1978)
1350,Grease 2 (1982)
1351,Marked for Death (1990)
1352,Adrenalin: Fear the Rush (1996)
1353,"Substance of Fire, The (1996)"
1354,Under Siege (1992)
1355,Terror in a Texas Town (1958)
1356,Jaws (1975)
1357,Jaws 2 (1978)
1358,Jaws 3-D (1983)
1359,My Fellow Americans (1996)
1360,Mars Attacks! (1996)
1361,Citizen Ruth (1996)
1362,Jerry Maguire (1996)
1363,Raising Arizona (1987)
1364,Tin Men (1987)
1365,Sneakers (1992)
1366,Bastard Out of Carolina (1996)
1367,In Love and War (1996)
1368,Marvin's Room (1996)
1369,Somebody is Waiting (1996)
1370,Ghosts of Mississippi (1996)
1371,Night Falls on Manhattan (1996)
1372,Beavis and Butt-Head Do America (1996)
1373,"Judgement in Stone, A (Cérémonie, La) (1995)"
1374,Scream (1996)
1375,"Last of the Mohicans, The (1992)"
1376,Michael (1996)
1377,"Evening Star, The (1996)"
1378,Hamlet (1996)
1379,Some Mother's Son (1996)
1380,"Whole Wide World, The (1996)"
1381,Mother (1996)
1382,"Thieves (Voleurs, Les) (1996)"
1383,Evita (1996)
1384,"Portrait of a Lady, The (1996)"
1385,Walkabout (1971)
1386,Message to Love: The Isle of Wight Festival (1996)
1387,Grateful Dead (1995)
1388,Murder at 1600 (1997)
1389,Hearts and Minds (1996)
1390,Inside (1996)
1391,Fierce Creatures (1997)
1392,Zeus and Roxanne (1997)
1393,Turbulence (1997)
1394,Angel Baby (1995)
1395,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
1396,Underworld (1996)
1397,Beverly Hills Ninja (1997)
1398,Metro (1997)
1399,"Machine, The (1994)"
1400,"Stranger, The (1994)"
1401,Falling in Love Again (1980)
1402,"Cement Garden, The (1993)"
1403,Dante's Peak (1997)
1404,Meet Wally Sparks (1997)
1405,Amos & Andrew (1993)
1406,Benny & Joon (1993)
1407,Prefontaine (1997)
1408,"Tickle in the Heart, A (1996)"
1409,Guantanamera (1994)
1410,McHale's Navy (1997)
1411,Kolya (Kolja) (1996)
1412,Gridlock'd (1997)
1413,Fire on the Mountain (1996)
1414,Waiting for Guffman (1996)
1415,Prisoner of the Mountains (Kavkazsky plennik) (1996)
1416,"Beautician and the Beast, The (1997)"
1417,SubUrbia (1997)
1418,Hotel de Love (1996)
1419,"Pest, The (1997)"
1420,Fools Rush In (1997)
1421,Touch (1997)
1422,Absolute Power (1997)
1423,That Darn Cat (1997)
1424,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1425,Unforgotten: Twenty-Five Years After Willowbrook (1996)
1426,That Old Feeling (1997)
1427,Lost Highway (1997)
1428,Rosewood (1997)
1429,Donnie Brasco (1997)
1430,Salut cousin! (1996)
1431,Booty Call (1997)
1432,Rhyme & Reason (1997)
1433,Boys Life 2 (1997)
1434,City of Industry (1997)
1435,Best Men (1997)
1436,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1437,Kama Sutra: A Tale of Love (1996)
